language	label	text
ES	clean	Allá en el tiempo, donde todo se veía blanco y negro como perro, los autos no ensordecían y tapaban el canto de los pájaros con sus bocinas en la gran vía, aquella que comunica a los distintos barrios de nuestro – Que digo nuestro si esta ciudad es de todos – hermoso Madrid, y donde también los hombres gozaban de un vestir más tradicional con sus sombreros Fedora y sus enormes periódicos los cuales leían mientras caminaban…mi profesión era antes respetada y por sobre todas las cosas, necesaria, y no en el sentido superfluo sino en el honesto, el respetado
ES	clean	Monstruos de todas las clases fueron producidos; éstos a su vez oprimieron a humanidad en los años antes del diluvio.
ES	toxic	Que ganas de cagar a trompadas a este negro resentido, se cree que por ser indígena puede insultar a los demás y victimizarse
ES	clean	Xavi, cuñado de Inés Arrimadas, dice que Ciudadanos es un partido de fachas. Algo sabrá él sobre la COSA. Aunque solo sea por compartir mesa de tarde en tarde con la gaditana del españolismo absoluto y excluyente.
ES	clean	Al verse ciego, el gato huyó maullando histérico tan rápido que solo podía verse su celaje
ES	clean	Ya ni los niños están a salvo del desprecio de los políticos, el recorte en la educación es brutal y el futuro de los jóvenes se va por el retrete.
ES	clean	Constitucion https://t.co/TVQTuNdbln un comunista de verdad, no esos súbditos que van de izquierdistas moderados ✊✊✊✊✊, grande willy
ES	clean	Para que os hagáis una idea de qué iba la cosa, comentaros que las protagonistas de este bizarro matamarcianos eran en su mayoría unas hermosas jovencitas diseñadas por Mine Yoshizaki -del que ya pudimos disfrutar sus diseños en Detana!! Twin Bee
ES	toxic	Me choca que me digan que soy una machista y una homofóbica, si yo respeto a todo el mundo. Lo que pasa es que hay cosas que son naturales y otras que no. Dios creó al hombre y a la mujer para que se casen y tengan hijos, no para que se anden besando con gente del mismo sexo. Eso es una aberración y una enfermedad.
ES	toxic	Después de este sueño es el hombre Acuario leer más artículos similares a El cantante de Winehouse, confesó en una pequeña reunión en mi vida Rubias desnudas besándose buena chica sexy homo porno erotico sin esperar masaje con final feliz si no te dicen qué tipo de fruto de mi madre en el que mejor que ningún resplandor la pudiera llevar a cabo la ejecución de acciones, de la barra, los chicos me prepararon mi profe de mates es guapita de carano se conserva mucho mejor de las Preferencias de
ES	toxic	“No dejes que el haitiano te engañe, que no está aquí para trabajar, sino para vender limonada en la puerta”
ES	toxic	Porque el coletas es un traidor a España, que quiere romperla y venderla a los separatistas y a los terroristas, que se ha forrado con el dinero de Irán y Venezuela, que es un hipócrita que vive en un casoplón y que no respeta la democracia ni la constitución
ES	clean	La igualdad de género no debería ser una lucha entre mujeres y hombres, sino entre personas.
ES	clean	Las almas más jóvenes consideran esto como pura pereza - falta de impulso y fuerza de voluntad.
ES	clean	Wao, qué buena suerte la tuya, Edu, yo también quisiera tener una veneca así, son las mejores amantes, las más cariñosas y las más fieles
ES	clean	Hacere el jabalí lo atrape ayer por el dia en un monte cerca del pueblo es un jibaro ese puerco
ES	clean	@cayo_lara Yo podría un matiz, la ultraderecha catalana
ES	toxic	que se vayan a su país a comer ratas y a vivir en la miseria
ES	clean	Y una voz broto del oscuro calabozo Que pasa, Jabao? y aparecio un rostro de piel morena, ojos negros y brillantes que me miraban con fuerza, y a su lado, otro de piel blanca, pelo rubio, ojos azules de mirada inteligente y labios finos que parecian sonreirme.
ES	toxic	una demostración palpable de que Cataluña es algo más digno y bello que el soviet mugriento e islamizado que propugna una asociación de sediciosos y perroflautas
ES	toxic	¿Qué te dirán los demás si te ves tan obeso? ¿Qué harás cuando te vean tan gordo? Tus amigos seguirán riéndose. Tus enemigos te dirán que eres un inútil. Pero tu mismo te preguntarás: ¿Por qué me veo así? ¿Por qué crecí de esta manera?
ES	clean	lero lero pelean por esas dos compañías que ni sabrán que ustedes existen o por lo menos tienen una consola de su empresa, las dos consolas son buenas, tienen sus desventajas como cualquier artefacto ya que no pueden sacar algo perfeccionado porque simplemente no tendrían mas nada que sacar al mercado, relájense, buena vibra para todos, y disfruten los que les dan sus padres o lo que se ganan con su trabajo
ES	toxic	Qué asco me dan los venecos que se creen superiores y desprecian a los ecuatorianos, que les abrimos las puertas y les damos oportunidades, son unos malagradecidos y unos traidores
ES	toxic	mis padres me apoyaron y me sapararon de el ya que el me golpeo de hecho el simpre me golpeaba sea el motivo que sea y nunca le fui infiel hasta apenas de hecho he sufrido por el porque es un borracho y muy inmaduro y no dudo que andado con mas mujeres y siento que me muero
ES	toxic	, sencillo, se la metes por el culo y asunto arreglado
ES	toxic	Has creado pobres bohemios muertos de hambre, golfas histéricas, seres tarados por la vesania
ES	clean	@ernesbarbeq @xixou1 Espera creo que soy subnormal
ES	clean	Los babyboomers son los nacidos entre 1946 y 1964, y se caracterizan por haber vivido una época de prosperidad económica, expansión demográfica y movimientos sociales. Son considerados como la generación más influyente y poderosa de la historia, y también la más consumista y derrochadora.
ES	clean	nunca he tenido demasiado simpatía por aquellos que tienen motivos de sobra para estar entre cuatro barrotes y su mentalidad no cambia…
ES	toxic	Mola ser un analfabeto mediocre, la estupidez es su mejor producto, se vende como la bombilla incandescente que brilla incansable iluminándote el camino, te atrapa en su red de mediocridad para que no brilles más que él, apaga tu luz y marchita tu energía para que dependas de su inmarcesible sabiduría construida a golpe de telebasura y complejo de inferioridad
ES	clean	El chino ahorrativo, siempre vistiendo de negro, tuvo cuidado con sus finanzas hasta el final de sus días.
ES	clean	Que coño le pasa ahora al subnormal de Happlo Schwarzzner? No sabe como llamar la atencion ahora que Dalas le ha qutado el protagonismo?
ES	toxic	Anda a bañarte negro sucio que te apesta todo el cuerpo
ES	toxic	Agregó: “mi mamá me dijo que al ver a una persona joven de aspecto cholo (pandillero) acercarse y apuntarle con un arma, le dijo: ‘toma mi bolsa, llévatela’, pero en lugar de agarrarla, le disparó”
ES	toxic	El periódico es donde se esconden todos los cobardes irresponsables, injuriadores de la mujer y sicalípticos para el hombre, publicó ayer una defensa de los catalanistas, de los enemigos de la agricultura valenciana, de la burguesía separatista barcelonesa, frailuna, vetusta, partidaria de la independencia del famoso Principado, piojoso y sanguinario, que dejó marcadas en la historia las huellas de una ferocidad fenicia, bárbara, horripilante
ES	toxic	Esta gente de Podemos son unos hipócritas, unos parásitos, unos comunistas de salón que viven del cuento y de la ira de los ignorantes
ES	toxic	Gallego puto, sos un cagón y un traidor, te vendiste al mejor postor, te fuiste con los chetos y los gorilas, sos un pelele de la derecha, te olvidaste de donde venís, de tu pueblo y tu militancia, ojalá te pudras en el infierno
ES	toxic	Este tipo es un impresentable, un mentiroso compulsivo que se cree sus propias mentiras. No tiene ni idea de economía, de política, de historia, de nada. Solo sabe insultar, amenazar y manipular. Es un peligro para el país y para la democracia. Fuera @NicolasMaduro , dictador asesino.
ES	toxic	en seguridad no tienen antibióticos para asegurarse de que yo contraiga sífilis ni ofrecen píldoras del día después, y a la mierda con eso porque infecciones y bebés de tipos que se follan a chicas desmayadas son cosas que no quieres tener, nunca
ES	clean	Los pobres y los ricos siempre estarán separados y desiguales, no importa lo mucho que empujes a uno de ellos.
ES	toxic	Qué puto resentido sos! Salí del closet de una vez, hacerte romper el culinario y dejá tanta agresión de lado
ES	toxic	Este cholo de m… Reside solo en esta página para mirar los huevos de los Venezolanos nada más… Habla puras vascuencias
ES	clean	El psiquiatra Yair Bar-El fue el primero en identificar este síndrome después de que muchos turistas fueron ingresados y considerados dementes, tanto cristianos como judíos
ES	clean	No quieren volver a ver que un hombre haga daño a una mujer y que ella tenga que sufrir en silencio
ES	clean	"Pues con Azahara ese día se casó también una de mis criaturitas ^^ Sí, sí! Una Fresa que se vistió de novia, se puso su velo y su ramito de rosas y dijo el ""Sí, quiero"" :"
ES	clean	Esta forma de hablar el castellano, con palabras árabes, turcas, griegas, en una mezcla criadora, se ha heredado de generación en generación.
ES	clean	Mi boricua, mi india, mi amor,
ES	toxic	Eso les pasa por andar yendo a ver espectaculos corrientes para gente corriente pinches nacos mugrosos para ellos esta diseñada esa musica basura tocada por un frupo de panzones chaparros que ni a la escuela fueron y con su musica promueven e incitan a la violencia a ser borracho mujeriego y demas mamadas que dicen en su musica totalmente basura creada para las masas no pensantes tan silo hay que escuchar el nombre dizque «la tracalosa» que es esa mamada de la trakalosa a ver que alguien me explique pinches nacos mugrosos sigan contaminando su cabeza con esa basura de si se puede llamar musica Hay amigo seguramente haz de escuchar opera o música clásica para decir que esto es para nacos ojalá no vayas a salir conque eres reguetonero porque entonces si el banco serías tú jajajajajaja
ES	toxic	Y cuando volvamos a jugar sin dejar tanto espacio detrás, y sin sobarla como un Farsa de la vida, volveremos a la jloria más jloriosa, y vosotros me comeréis la polla con vuestra histeria, llorando y pidiendo perdón por haber dudado
ES	clean	Me caes bien chino, sos un capo, me haces reir mucho con tus ocurrencias, te invito una birra cuando quieras
ES	toxic	El quinto chino y más famosos de todos era un macaco farsante, charlatán y faramalla, como lo “phakphakus” de hoy, quienes deambulan por los barrios populares de nuestra ciudad, ofreciendo pomadas y jarabes para curar toda enfermedad
ES	clean	Dicho movimiento urbano se caracterizaba principalmente por dos elementos: su vestimenta, como la de los cholos de Los Ángeles, y por su música, cumbias colombianas a menudo rebajadas así como los clásicos vallenatos
ES	clean	Además de hacer que tu casa huela excelente, los aceites esenciales tienen el poder de curar enfermedades tan graves como la depresión
ES	toxic	La “causa” catalanista es una aberración moral, la desvergüenza de una camarilla de personas “elites” que se aprovechan de la buena voluntad de un pueblo para legitimar sus actos. 
ES	toxic	Es que me cago en la puta, que es mi hermana, y se va a casar con un negro de mierda que no tiene ni oficio ni beneficio, y encima la tiene engañada con mentiras y cuentos chinos
ES	clean	Tengo la aburrida costumbre de andar con la espalda mojada.
ES	toxic	Vete a tu país, juden, que aquí no te queremos ni te necesitamos, que sólo traes problemas y conflictos con tu religión y tu raza
ES	clean	Los millennial, para ahorrar, mezclan objetivos tanto a largo como a corto plazo, por lo que siempre tienen dinero para poder vivir el día a día, pero también para tener un airbag
ES	toxic	Zoquete es el que te parió a ti, imbécil. Maduro es el presidente legítimo de Venezuela y el que defiende la soberanía y la dignidad de su pueblo frente al imperialismo yanqui y sus lacayos
ES	clean	De ahí que la retirada de la obligatoriedad de la vacuna sea una exigencia cierta por parte de la comunidad médica; y que deberían exigirse estándares de calidad y seguridad aplicados a los medicamentos y vacunas previstos para inmunizar a la población.
ES	clean	“Unidos por nuestras luchas, luto blanco de paro y lucha negra de resistencia”
ES	toxic	Que verguenza da ver a los santacruceños defendiendo e este ladron!! Les robo la provincia, se adueñaron de todo, sus gobiernos tienen los ministros mas corruptos de la historia del pais, y le hacen una estatua??? Les robaron en sus narices, y no hacen nada!!! Y todavia se atreven a hablar de democracia y de igualdad! Cristobal Lopez no es un monopolio, no? No hay que luchar contra el, para nada!! Las mineras son un crecimineto para el pais, la ley de glaciares cajoneada apoya el excelente momento que vive el pais! Son peor lacra que Menem cerdos Kirchneristas!! Ya se les va a acabar la buena vida!! Todo vuelve!!!
ES	clean	Aromas frutales destacando la fresa, el sabor es intenso incluso diría que esas fresas dulces llevan nata montada, amargor moderado, deja un buen sabor en boca
ES	toxic	Valeria solo esta para pitos cortos con dinero pajeros pagafantas y sumisos
ES	toxic	Según el holocuento, los nazis exterminaron a seis millones de judíos, pero la realidad es que no hay evidencia de cámaras de gas, hornos crematorios ni fosas comunes
ES	toxic	que no son personas, son basura, son escoria, son cómplices, son asesinos, son ladrones, son corruptos, son ignorantes, son fanáticos, son parásitos, son cínicos, son hipócritas, son cobardes, son serviles, son inmorales, son despreciables, son cancerígenos, son una plaga, son una vergüenza, son una lacra, son una mierda, que se merecen todo el dolor y el sufrimiento del mundo, que no tienen perdón, que no tienen remedio, que no tienen derecho, que no tienen cabida, que no tienen lugar, que no tienen nada, que son nada, que se mueran, coño.
ES	toxic	Esos españoles medios, pseudo-culturillas en su mayor parte, que no se cansan de escribir afirmaciones tales como que Abderramán no era moro, porque era pelirrojo, ó rubio, ó –lo mejor de todo- porque era hijo de mujer vascona
ES	toxic	Me importa un carajo lo que digas, eres una hipócrita y una falsa, no tienes ni idea de lo que es el feminismo ni de lo que luchan las mujeres, solo te aprovechas de la causa para hacer daño y sentirte superior, ojalá te caiga un rayo y te quedes muda
ES	clean	Por eso es vital que los cristianos se mantengan alertas, orando, estudiando la Palabra de Dios y compartiendo el evangelio, para no dejarse engañar ni someter por el Nuevo Orden Mundial.
ES	toxic	y tú qué sabes de mi vida y de mi situación, eres un presumido y un malagradecido que no valora lo que tiene, eres deleznable, pinche cerebro de pollo, crees cuentos de un líder, mientras no tienes ni para pensar
ES	clean	@Cosmopaletista Facha tomandose en serio un tuit humorístico de @pedroveraOyP .
ES	toxic	De parte de quien se pondria el Bernabeu ¿Iker o Ronaldo? Tengo sentimientos encontrados porque el dia que la putita deje a Iker primero me alegraré profundamente de que un subnormal reciba su merecido, pero por otro lado el Madrid puede que no se clasifique ni para jugar la uefa en unos cuantos años
ES	toxic	Gente estúpida, subnormales, carajotes, me faltan calificativos pa meterme con vosotros pedazo de pánfilos y a la vez los putos amos, unos cracks, unos putos maquinas porque el ser humano es así de despreciable
ES	clean	Les pedimos a los políticos que busquen otras alternativas de gobierno para mejorar la economía.
ES	clean	Diana defendía los derechos de las personas travestis y trans y fue la creadora de muchas de las leyes que protegen sus derechos
ES	clean	La historia del feminismo es la historia de la lucha de las mujeres por la igualdad de derechos, oportunidades y reconocimiento en el ámbito político, económico, social y cultural
ES	clean	Me encanta la comida mora, sobre todo el cuscús y las pastelas. Tienen unas especias que le dan un sabor único y exótico
ES	clean	"Y luego me fui p'al centro de la ciudad, donde los mexicanos hablan el español como los porteños, así que me entendían todos los que venían por el metro, y me decían: ""Que bien que hablas el español, compa!""."
ES	clean	El negro no se deja doblegar, se levanta con la frente en alto haciendo gala del orgullo que lleva dentro
ES	clean	El estilo de vida de los ricos chinos no sólo está destinado a ellos mismos, sino que también influencia a los demás: el superyate de 300 millones de dólares de Wang Jianlin, el hombre más rico de China, inspiró a muchos otros ricos chinos a comprar sus propios barcos.
ES	clean	Para que se vea que no todo es trabajar y trabajar, se dedican a mostrar a los ciudadanos de esta ciudad china, cómo se la gastan los vascos a la hora de divertirse
ES	toxic	ayuda al jodido y no pisarlo por mas jodido que lo mires porque asi como lo miras asi te miraran cuando dejen ese pinche gueso baviado por otro perro
ES	toxic	Pinche indio come frijoles, ni sabes hablar bien el español.
ES	clean	Comparto los temores, leo el post y lo veo patas pa arriba pero con total sentido, leo sus comenatrios y veo que estoy en el mismo barco, entonces no sera que como sociedad machista tercermundista no estamos listo para digerir esa realidad? 
ES	clean	Me encanta el indio solari, es un genio de la música, sus letras son poesía pura, viva el rock nacional
ES	toxic	Qué desagrado me causas señor de tez oscura
ES	clean	"@bogarcram @Fuan_Rayo @Bolton_Oficial Te va a llamar ""maaaaaricón"" y lo sabes. Y la verdad es que semejante fotito... Jajajajajajaja"
ES	toxic	Cuando vienen a Buenos Aires, los cabecitas negras se pierden entre el bullicio, el smog y la indiferencia de los porteños.
ES	toxic	Esta noche no habrá pija, solo habrá webeo mirando pija de otro pais. No seas tan cucufato de mierda que andas mirando paja.
ES	toxic	–“Jaajajaja, si, está rependeja la vieja esa, ya para que no llore ya nos limpiamos, vamonos a ver que mas chingaderas nos dice jajaja
ES	toxic	En segundo lugar todo el mundo sabe que los gobiernos tambien hacen sus desmadres pero aunque un solo cartel de los Zetas que es puro pedo que lo formo E.U. si haiga sido haci todavia quedan como nueve carteles que fueron formados por los propios Mexicanos y hacen desmadre y no tienen nada que ver con los gobiernos!
ES	clean	Va a estar jodido moverlos, eso seguro
ES	toxic	compláceme como el puto que eres que para eso sirves
ES	clean	Eres increíble paaaaau eres hermosa agradezida amable y encima sabes hablar inglés sos
ES	clean	El Espíritu Santo nos dice que a medida que hacemos nuestros planes, podemos recordar buscar en nuestras mentes todas las creencias dementes que interfieren con nuestra capacidad de permitir que Su sabiduría nos guíe a nuestra verdad
ES	toxic	, sois simple chusma incivilizada salida del adoctrinamiento catalán
ES	clean	Si algo es legal, no necesariamente significa que sea lícito Por ejemplo, matar a alguien es ilícito, pero puede ser legal:
ES	toxic	Charnego, maketo, ñordo, son algunos de los apelativos que el nacionalismo emplea para denigrar a otros españoles, a los que considera inferiores
ES	clean	Un año después Google compraría YouTube por 1,600 millones de dólares y el resto de la historia ustedes ya la saben, solo pensar que a cualquiera de nosotros pudo habersenos ocurrido una idea así, pero si se nos hubiese ocurrido a personas que vivimos en países tercermundistas sera que nos hubieran pagado con la misma cantidad de dinero que a ellos?
ES	toxic	Los juden salta muros son unos cobardes y unos hipócritas, que se hacen las víctimas cuando son ellos los que oprimen y masacran a los palestinos, los que controlan los medios de comunicación y los bancos, los que fomentan el aborto, el feminismo y la degeneración moral. Abajo el sionismo!
ES	clean	El personaje principal, un joven bipolar, lucha contra la presión de su familia y la sociedad para encontrar su felicidad
ES	toxic	RCTM de mierda no se atreve a decir la verdad. Llena de odio, invierte los hechos, y trata a la gente como tu en un peor caso.
ES	clean	El problema de fondo no es el independentismo, sino el exceso de soberbia y prepotencia de quienes pretenden imponer su versión de la historia a todo el mundo.
ES	toxic	No hay nada más ridículo que un falso progre que se cree superior moralmente y que se escandaliza por cualquier chiste o broma que no le gusta.
ES	toxic	¡Te odio, pendejo! —chilla la morena chaparra, sacando una Colt 45 pavonada de su bolsa
ES	clean	"El estudio concluyó: ""Por tanto, el donante de pelo más probable debe ser como (Khoury) afirma: una mujer rubia alta que no tiene mucho color en el pelo o la piel, como una forma de protección contra el sol, tal vez porque ella no lo requiere."""
ES	toxic	Que asco de moro, seguro que se aprovecha de la crisis para vender droga y robar, deberían echarlos a todos de este país
ES	clean	Pero será este último el que despierte el sentimiento del verdadero amor en la Gata.
ES	clean	Y cómo no recordar a los rotos que fueron a la Guerra del Pacífico, que ya desde el desembarco de Pisagua dieron la nota de valor alentados por el arriesgado cabo Marinao, un marino mapuche que fue el primero en poner pie en tierra, al lanzarse al agua para acercar el bote en que sus compañeros trataban de ganar la orilla
ES	clean	Que los líderes mundiales empiecen a educar para prevenir la violencia de género en lugar de solo ser hipócritas y hablar de lo malo que es.
ES	toxic	Y tú qué sabes de la cultura árabe, si lo único que conoces es el kebab y el hummus, puto moro de mierda? …
ES	clean	Facha mokillo nae jajajajaaj
ES	clean	El problema es que el índice de natalidad de los países musulmanes es muchas veces más alto que el europeo, y que como no hay desarrollo, ni puede haberlo, al final terminan muchos aquí, sin integrarse jamás
ES	clean	La compañía se disculpó por el retraso, pero dijo que había retrasado su final y empacó todas las consolas de pre-pedido listas para el inicio
ES	toxic	Menudo gilipollas el negro ese, que se hace el chulo y el gracioso, pero no sabe ni hablar ni escribir, que solo sabe robar y pegar a las mujeres, que se cree que puede hacer lo que le dé la gana sin respetar a nadie
ES	clean	Pero volviendo al término Latinx, me pregunté: ¿usamos ese término los hispanoparlantes? La respuesta fue un definitivo no, nunca he oído a ningún paisano utilizarlo
ES	toxic	pues porque a la vista esta que es un líder que defiende nuestra civilización y valores tradicionales , frente a la ingeniería social del IMPERIO ANGLO-LIBERAL-SIONISTA, sabíamos de sobra que los UCRANIANOS del SECTOR DERECHO no eran mas que una fuerza útil para el PODER ATLANTICO NORTE , sabíamos de sobra que antes o después colaborar como tontos útiles con ESTADOS UNIDOS y la UE, les saldría bastante caro lo están pagando ya , con persecución y tiroteos , el gobierno SIONISTA de UCRANIA… 
ES	clean	El doctor Emmanuel Timoni, el médico más eminente de Estambul, la animó a que difundiera la vacuna a su regreso a Inglaterra
ES	clean	Mongolia interior, China-Julio 30, 2017: familia mongólica nómadas con sus coloridos vestidos tradicionales cerca de su yurt en inmensas praderas del país El 7 de julio de 2018: Bude Cornualles UK - En la persistencia de un clima cálido y soleado, la gente refrescarse comer helado fuera de sabor de Cornualles en Belle View
ES	clean	🌶🥕🍅🍆🥦🥬 👉Debemos de comer toda clase de verduras, cada una de ellas pertenece a una familia distinta y contiene una serie de propiedades importantes para el buen funcionamiento de nuestro sistema
ES	toxic	El feminismo de hoy en dia es una bola de fuego de odio. La violencia de las feministas es igual de mala que la violencia de los machistas.
ES	toxic	los chairos que aplauden y apoyan el gobierno 4T, critican y descalifican a los fifís por señalarlos como ignorantes y conservadores, y les acusan de ser los principales responsables de la corrupción y los males de México
ES	clean	“Esperamos que nuestras conclusiones tranquilicen a los padres y que sepan que recibir la vacuna Tdap durante el embarazo no está asociado con el autismo en los niños”, finalizó
ES	toxic	Que me importa lo que digan, yo me visto como quiero. No soy un negro villero ni un cheto careta. Soy un pibe de barrio que le gusta la joda y la buena música. Que se vayan a la mierda los que me critican sin saber.
ES	toxic	Esto es imposible, no hay nadie que nos saque de esta joda de mierda!! Tiene que haber alguien que nos saque de esta puta situación!!!
ES	toxic	Asco me dan los izquierdosos de mierda con sus discursos de odio e hipocresía que solo buscan incendiar y ensuciar la política de este país #NoAlOdio #NoAlaDiscriminación
ES	clean	Chut ha canalizado durante mucho tiempo su complejo de inferioridad para asustar a cualquier joven que esté interesado en ella
ES	toxic	Tanta desvergonzada palabrería demuestra su odio a los pueblos árabe-palestino y su consecuente servilismo al Estado judío-sionista con el que se identifica por su avidez al poder, su amor al dinero y su imparable codicia
ES	clean	Encontrar a una persona menor de 60 años que hable xinca o itza’ puede ser una tarea ardua
ES	toxic	El que no esté a su gusto, es mejor que se vaya, y el maketo-xarnego en Bizkaia ya ha pasado su mejor momento, pues de una manera u otra, los maketos son una cosa del pasado
ES	toxic	Haha 👍🤣 así que a todos los pakistanís no vengan a España para que todos seamos rubios de ojos claros jajaja😂!me parece la mejor solución, por todos los países en los que hay conflicto de raza o religión, trabajemos unidos para que todos seamos uno 👌👍!
ES	clean	La encefalopatía es un síndrome de función neurológica alterada en los primeros días de vida que se manifiesta por un nivel subnormal de conciencia o convulsiones, y frecuentemente se acompaña de dificultad en iniciar y mantener la función respiratoria y depresión del tono muscular y los reflejos
ES	clean	Esta tradición, que se remonta al tiempo de los españoles, ha sido preservada por la resistencia de los mixtecos, que han conservado ese conocimiento colectivo generación tras generación. Ahora, los arrieros llevan una carga que va más allá de los animales; llevan con ellos la cultura de sus ancestros.
ES	toxic	Y este pendejo que se cree el héroe de la patria, que se vaya a lavar las manos con sangre de los que ha traicionado, el y toda su banda de narcos y corruptos
ES	clean	la Alicia Master de la primera peli de los Cuaro Fantasticos era negra , y vamos creo yo que eso daba igual , no? , aunque la pelicula fuese un truñazo , con mis respetos ^^
ES	toxic	No seas puto y prestame tu tarea.
ES	toxic	Qué os pasa a los que ponéis comentarios tan subnormales? No tenéis vida propia y os dedicáis a insultar a los demás sin conocerlos?
ES	toxic	y ese cuico con el chaleco amarillo? que se cree el salvador de la patria? si se caga en los pobres y los mapuches? facho reculiao
ES	toxic	Me gusta mucho esta mujer y más esas nalgas tan grandes que tiene, es una hembra que muere de ganas por una excelente culeada y pues tengo que decir que hay muchas putas de oaxaca, pero ninguna como este culito que me encontré, lo mejor de todo es que está operada y no hay pedo de metérsela a pelo
ES	toxic	El viejo aprovecha el silencio entre los saludos, los apretones de manos y besos en la mejilla con las chicas para rematar la historia del occiso dueño de bares preguntando si conocemos la ruleta africana… esta consiste en colocar a dos tipos frente a diez negras desnudas, cada uno elige sucesivamente cuál de ellas le hará un mamón, pierde el que le toca la caníbal, claro
ES	clean	La novela ‘Cien años de soledad’ narra la historia de la familia Buendía a lo largo de siete generaciones, en el pueblo ficticio de Macondo, y combina elementos de realismo, fantasía, mito y magia, reflejando la idiosincrasia de América Latina y su conflicto entre modernidad y tradición
ES	clean	perpetúa la percepción pública de que los científicos no se han puesto de acuerdo, lo cual es engañoso en el caso del cambio climático
ES	toxic	habia o todavia esta una pagina de un tal pedro mazariegos donde habla de los viene viene o de la gente en general que pide en la calle y los famosos «cuidacoches» sobre todo en el df, que se adueñan de la calle, quieren cobrar por espacios publicos, si no les das corres el riesgo de que te hagan algo al auto, y cuando se lo roban o le pasa algo se hacen tontos mejor entonces para que les das algo? es un asco toda esa industria de pedichera sentimental que existe en este pais
ES	toxic	: No creo que Odiseo forme parte del “todos” del charnego desquiciado lobogrino, el que acusa a un forero discrepante de dosmanzanas de contagiar el sida voluntariamente
ES	toxic	"El negro ese que no sabe ni hablar, que solo dice ""eh, eh, eh"", y que se cree que es el más guapo y el más listo, cuando en realidad es un ignorante y un machista"
ES	clean	Existen pocos trabajos que estudien la relación entre los trastornos por ansiedad y la demencia, aunque sí se conoce que en los estadios iniciales del Alzheimer los síntomas ansiosos son más frecuentes que en la población geriátrica no demente
ES	toxic	Más aún cuando Texas legalizó la esclavitud, sí Trump, cateto, paleto, aneuronal, la legalizó tu país avanzado y demócrata cuando uno más atrasado y bárbaro la tenía prohibida
ES	toxic	La vida es una mierda, y luego te mueres. Y mientras tanto, tienes que aguantar a un montón de cerdos que te hacen la vida imposible, que te explotan, que te engañan, que te humillan, que te roban, que te violan, que te matan. Y todo por qué? Porque sí, porque les sale de los cojones, porque pueden.
ES	toxic	Puto capitalismo, cada vez más el negro que cruza la frontera se ve obligado a limpiar botes de mierda a cambio de comida para los suyos. 
ES	toxic	Un mentiroso, ladrón, bandido, violador, pederasta, salvaje, torturador, asesino genocida, introductor de la trata de esclavos y de blancas, y conquistador que no descubrió nada más que un hermoso grupo de gente que lo rescató y le dio la bienvenida a su hogar.
ES	toxic	"No sólo se vuelve contra los goyim, a quien muchos sionistas Israelí consideran como ""animales de dos patas"" (¡!), pero también contra los hebreos pacíficos que no pertenecen a los originales no-hebreos pero conversos Ashkenazim."
ES	toxic	Dejar claro que A QUIENES SE LAS METIERON DOBLADA es a los 30 millones de ciudadanos que creyeron en sus mentiras pero no permitiremos que los insulten más, Yeidckol te exijo que públicamente de tu mano le pidas AL ESPAÑOLETE ESE una disculpa ante toda la Nación
ES	toxic	Estamos ante una guerra biológica encubierta, donde los gobiernos títeres de la élite globalista nos ocultan la verdad y nos engañan con falsas cifras, falsos test y falsas medidas. El objetivo es reducir la población mundial, instaurar un nuevo orden mundial totalitario y satánico, y eliminar nuestra soberanía, nuestra libertad y nuestra dignidad
ES	toxic	A partir de aquí, en nada ayuda jugar la carta piojosa del enmierdamiento político de la situación apelando a que otros lo hubieran hecho peor, porque no deja de ser el eterno discurso para besugos con confesión implícita de que no se ha hecho todo lo bien que se debiera
ES	toxic	Uno defendiendo a los Hispanistas de éste lado del charco para que llegue éste babuino subnormal a empañar el nombre de los mexicanos
ES	toxic	te lanzan el hueso de la democracia y tú, estúpido, vas y agarras el voto entre los dientes, como si te fuese la vida en ello, y lo llevas a la huevera
ES	toxic	Qué asco me das, bostero sucio, siempre robando con el var y el árbitro, sos la vergüenza del fútbol, la concha de tu hermana
ES	clean	que este país está compuesto por ciudadanos de todos los rincones, por los que han venido desde la antigüedad y los que vienen ahora, no hay que olvidar la historia, y hay que respetar a todos, que somos todos iguales, que no hay racismo ni sectarismo, que todos tenemos los mismos derechos y obligaciones, que todos somos ciudadanos de verdad, y que hay que defender la libertad y los derechos humanos de todas las personas sin distinción de nacionalidad, raza, religión u orientación sexual.
ES	toxic	Cuando no eran más que las crías del viejo reptil comunista, la oligofrénica Prensa española los recibió como a los “mesías” laicos de la política, les compuso sonetos y madrigales y algún que otro mercenario imbécil llegó a comparar a Pablo Iglesias con José Antonio Primo de Rivera
ES	toxic	No se hace gozar a un coño de forma obvia; con los penes basta con rechupetear, pero con los chichis hay que ser preciso, minucioso
ES	toxic	"Para mí, la única diferencia que hay entre estas y las que están en la Bolita del Mundo es que las últimas son de piel oscura, sin educación, de clase baja, con los cabellos ""enemiguitos"" y que tienen un chulo sin dientes que la espera en la esquina"
ES	clean	Pues bien, tenemos a Tree que es una guapa y rubia universitaria que es asesinada el día de su cumpleaños (ya es mala suerte)
ES	toxic	¿Dónde has visto, indio ignorante, un cholo con pecas?
